fms_id,budget_line,total_budget,spend_to_date,managing_agency,sponsor_agency,vendor_ids
PV235ELEV,,2675000.00,2649393.99,DDC,DCLA,V0411
PV466BOIL,"PV-0466 , PV-D466 , PV-Q466",6239128.15,3913370.16,DDC,DCLA,V0872 V0288 V0937
PV656-EXT,"PV-0N656, PV-DN656, PV-I001 , PV-QN656",2113994.00,683820.97,DDC,DCLA,V0169 V0216
PV788-FAC,"PV-0467 , PV-0788 , PV-D467 , PV-D788 , PV-M467 , PV-M788",6909845.00,1089376.11,DDC,DCLA,V0122
PW195SW2,"PW-0077 , PW-0195",17169531.68,4693566.81,DDC,DCAS,V0121
PW77198CT,PW-0077,11220872.25,1212616.25,DDC,DCAS,V0209 V0248 V0810
PW77DDCAC,PW-0077,3368135.91,2522102.25,DDC,DDC,V0488 V0604
PW77ELEV,PW-0077,3838378.77,719753.93,DDC,DCAS,V0844 V0420 V0090
C11421STC,C -0114,433370918.97,195568466.13,DDC,DOC,V0127
P-4RCKGHQ,"P -1018 , P -I001",241077.12,2500.00,DDC,DPR,V0490 V0289
SANDY4-11,,876000.00,876000.00,DDC,DPR,V0594 V0055 V0608
SANDY4-50,"P -1018 , P -I001",30899657.77,27934901.32,DDC,DPR,V0803 V0657 V0039
P-1HARTIS,"P -0245X, P -0245X, P -I001",53244162.70,48384889.89,DDC,DPR,V0245
HWD10311,"HW-0001Q, HW-D103 , HW-I001",102333503.00,1345393.40,DDC,DOT,V0621
QED-1049,"SE-0002Q, WM-0001",6741000.00,128000.00,DDC,DOT,V0489
LNCA10115,"LN-0008 , LN-D008",4821039.26,4399656.40,DDC,NYPL,V0562 V0137
HWM12AVE,"HW-0001M, HW-0200 , HW-0200 , HW-1684 , TF-0002 , TF-0502",10307001.15,1312380.92,DDC,DOT,V0074 V0476 V0118
SEN002183,"EP-0007 , SE-0002M, WM-0001 , WP-0269",14197000.00,0.00,DDC,DOT,V0100 V0365
HWM42PSM,"HW-0001M, TF-0502",54145407.00,2288064.58,DDC,DOT,V0545 V0351 V0660
MED679,"SE-0002M, WM-0001 , WM-0006",20519839.00,544163.07,DDC,DOT,V0245 V0269 V0306
HWMME43ST,HW-0001M,19960878.36,2421732.85,DDC,DOT,V0565 V0333
MED-670,"SE-0002M, WM-0001",3333000.00,313498.34,DDC,DOT,V0118 V0635
HWK1669A,"HW-0001K, TF-0002",70173857.75,54839590.49,DDC,DOT,V0742
LQD122HO1,"LQ-0122 , LQ-D122 , LQ-Q122",9398351.70,5095619.46,DDC,QPL,V0778 V0308 V0493
BED798,"HW-0001K, SE-0002K, WM-0001 , WM-0006",58124325.64,53038944.76,DDC,DEP,V0390 V0260 V0421
PV362STA2,PV-DN362,580549.65,580549.65,DDC,DCLA,V0189 V0335
LNCA10AGL,"LN-0008 , LN-0101M, LN-D003 , LN-D008",3879439.96,2009324.20,DDC,NYPL,V0022 V0928 V0289
HWPR19KC,HW-0200,19983734.26,14649760.96,DDC,DOT,V0002
LQASADA,"LQ-0122 , LQ-D122 , LQ-Q122",19292829.89,4441393.85,DDC,QPL,V0174 V0134
HWQ1205,"HW-0001Q, TF-0502",5182472.00,680126.58,DDC,DOT,V0203 V0294 V0130
LBM17ARBR,"LB-0104 , LB-D104",15761163.59,1979277.59,DDC,BPL,V0270
HWPLZ014M,"HW-0001M, HW-0200 , HW-1684 , HW-D102 , TF-0002",29647035.00,2693698.50,DDC,DOT,V0542 V0150 V0476
MED688,"SE-0002M, WM-0001",3666000.00,0.00,DDC,DOT,V0150 V0839 V0146
LQD122BR2,"LQ-0122 , LQ-D122",6449815.77,6424712.36,DDC,QPL,V0443 V0604 V0709
HL82BRONX,HL-0082,102955160.02,70466809.01,DDC,DOHMH,V0562
CO293LL11,"CO-0264 , CO-0293",83882438.75,27942548.08,DDC,DCAS,V0056 V0452 V0076
CO294RF,CO-0294,23122000.00,934002.23,DDC,DCAS,V0167
CO295EV,CO-0295,22299964.00,1574035.92,DDC,DCAS,V0443
PV176CESU,"PV-0176 , PV-I001",23108965.07,18602327.22,DDC,DCLA,V0858
CO272DW2,CO-0272,3560000.00,807187.67,DDC,DCAS,V0258 V0026
PV262-RTW,"PV-0262 , PV-0467 , PV-D262 , PV-K262",17717064.37,12021490.45,DDC,DCLA,V0515
PV072HVAC,"LB-0104 , LB-0109 , PV-I001",10216770.64,7313980.87,DDC,BPL,V0487 V0476 V0074
CO278EXT2,CO-0278,32642179.23,2440319.73,DDC,DCAS,V0699
CO278FA3,CO-0278,90666791.82,3432349.12,DDC,DCAS,V0140
HWK900,"HW-0001K, HW-D101 , HW-K005 , TF-0502",14660000.00,2104522.82,DDC,DOT,V0026
HED600,"EP-0007 , SE-0200X, WM-0001",1090769.41,111748.53,DDC,DOT,V0406 V0485
HWX402,"HW-0001X, HW-0200 , HW-0944 , TF-0502",18578985.29,1897091.93,DDC,DOT,V0209
HH112BLRR,HH-0112,30961413.34,28914726.27,DDC,DHS,V0318 V0049
HH115BMEP,HH-0115,5205004.15,3773914.79,DDC,DHS,V0035 V0125
HL82BUSHX,HL-0082,19030534.04,16998631.47,DDC,DOH,V0074 V0540
LBM14BWRF,"LB-0104 , LB-D104",2815384.91,418164.15,DDC,BPL,V0540 V0475 V0751
PW348-71,PW-0348,29513750.00,17631337.04,DDC,DCAS,V0162 V0189
PV490-INF,PV-0490,19647345.05,12254763.22,DDC,DCLA,V0130 V0413 V0034
HWX405,"HW-0001X, HW-0200 , TF-0002 , TF-0502",19919328.00,2175780.14,DDC,DOT,V0878
LBC16MPHC,"LB-0104 , LB-D104",6839707.85,6297589.84,DDC,BPL,V0064
EO26-0002,"PU-0025 , PU-0025",2341342.36,1780016.66,DDC,DCAS,V0174 V0872
PW348-81,PW-0348,25788119.59,4603717.95,DDC,DCAS,V0122 V0091 V0156
PW348-82,PW-0348,25945157.10,17535636.92,DDC,DCAS,V0819
PW348-83,PW-0348,25961976.10,10600535.03,DDC,DCAS,V0779
PW348-84,PW-0348,26173923.43,12771956.77,DDC,DCAS,V0002 V0339
HWCRCDB,"HW-0001 , HW-0944",106054059.69,9647397.63,DDC,DOT,V0478 V0235
SETVDDC16,SE-087HW,3375047.16,1181759.43,DDC,DEP,V0529 V0008 V0540
SANDRESPC,"EP-0007 , PU-0100 , SE-0002M, WM-0001",211099240.32,79637897.00,DDC,DPR,V0057 V0742
SE-859,"HW-0200 , SE-0002Q, TF-0002 , TF-0502 , WM-0001",125804248.48,108493759.49,DDC,DEP,V0021 V0146
SEK002383,"HW-0200 , SE-0002K, SE-0944 , WM-0001 , WM-0001",27748689.82,16421346.06,DDC,DEP,V0313 V0035 V0555
SEN002178,"SE-0002M, SE-0944 , TF-0502 , WM-0001",10322430.26,7660782.07,DDC,DEP,V0209 V0669 V0583
SEK002376,"HW-0200 , SE-0002K, TF-0002 , WM-0001",13623880.72,9880400.20,DDC,DEP,V0877 V0057
PV001SELM,"PV-0001 , PV-0467 , PV-D001 , PV-Q001 , PV-Q467",4352615.56,1590316.81,DDC,DCLA,V0411
HWP15XMTA,HW-0200,14261335.85,9758048.33,DDC,DOT,V0275 V0478
HWP19KQTA,"HW-0200 , TF-0002",16776341.16,11062234.98,DDC,DOT,V0782 V0490
HWP19CWLM,"HW-0200 , HW-0944 , TF-0002",17910829.30,6906832.63,DDC,DOT,V0684 V0312
HWP19KC1,"HW-0200 , HW-0944 , TF-0502",11039386.17,7232426.62,DDC,DOT,V0045 V0878
HWP19KC2,"HW-0200 , TF-0002 , TF-0502",8879273.73,5907430.00,DDC,DOT,V0948 V0901
HWP19KC3,"HW-0200 , HW-0944 , HW-0944 , TF-0002 , TF-0502",15140051.80,9699142.50,DDC,DOT,V0002
HWP20MKC,HW-0200,8398000.00,1045000.00,DDC,DOT,V0130 V0652 V0208
HWPR20MCL,"HW-0200 , HW-0944 , TF-0002 , TF-0002 , TF-0502",21439197.83,6495774.14,DDC,DOT,V0074
HWPR19MC1,"HW-0200 , HW-0944 , TF-0001 , TF-0002",28638752.73,8883374.92,DDC,DOT,V0534
HWPR19MXC,"HW-0200 , HW-0944 , TF-0002 , TF-0502",37444845.65,3536304.98,DDC,DOT,V0475
HWPR20MKT,"HW-0200 , HW-0944 , HW-0944 , TF-0002 , TF-0002",19260422.62,9346529.05,DDC,DOT,V0042
HWPR20MQC,"HW-0200 , HW-0944",19235598.79,8368752.14,DDC,DOT,V0207 V0174 V0710
HWPR20MXC,"HW-0200 , HW-0944 , TF-0002",29296896.49,14032011.52,DDC,DOT,V0642 V0203
SANDBHFW,HO-0214,90000000.00,0.00,DDC,HHC,V0002
LQQ122-FA,"LQ-0122 , LQ-D122 , LQ-Q122",35400683.25,30886633.90,DDC,QPL,V0048 V0562
PO002-116,"PO-0002 , PU-0025",99845594.37,94626235.09,DDC,NYPD,V0544 V0703 V0183
MIBBNC04A,"HW-0200 , SE-0002R, SE-0005 , SE-0200R",26984143.83,21489827.12,DDC,DEP,V0124
HWPLZ017K,"HW-0944 , HW-1684 , TF-0502",7649768.31,5450866.88,DDC,DOT,V0877 V0447
HWCSCHPBX,"HW-0944 , HW-0988 , TF-0002",15687860.54,12112880.90,DDC,DOT,V0130
GKCI05-3A,WP-0169,28881398.03,22118822.66,DDC,DEP,V0289 V0283
GKCI05-2A,WP-0169,28709581.14,23366734.59,DDC,DEP,V0351 V0208 V0098
SER002317,"SE-0002R, SE-0005 , SE-0200R, SE-0200R, WM-0001 , WM-0001",19231936.80,4395296.80,DDC,DEP,V0009 V0155 V0513
SER200236,"SE-0200R, WM-0001",9990680.28,8855680.25,DDC,DEP,V0169
HED583,"SE-0002X, WM-0001 , WM-0006",33716958.00,304000.00,DDC,DOT,V0627
HED584,"SE-0002X, WM-0001",30902687.00,376343.72,DDC,DOT,V0289
HED585,"SE-0002X, WM-0001 , WM-0006",16971002.00,255927.90,DDC,DOT,V0396 V0487 V0034
HWXJEROME,HW-0001,11353000.00,0.00,DDC,DOT,V0057
NDF-JEROM,ED-0384,40699425.00,5113425.00,DDC,DOT,V0252
LNCAL15CC,"LN-0008 , LN-D008",9633515.75,8360334.76,DDC,NYPL,V0274 V0411 V0245
BED-806,"SE-0002K, SE-0002K, WM-0001",6559711.11,24590.49,DDC,DOT,V0245 V0190 V0314
HWK1048E,HW-0001K,12005612.00,740654.54,DDC,DOT,V0312 V0443 V0189
SETVDDC17,"SE-0002K, SE-0002Q",3682198.80,2372075.76,DDC,DEP,V0169
SELCDDC11,"SE-0002K, SE-0002M, SE-0002Q, SE-0002R, SE-0002X, SE-0200K, SE-0200M, SE-0200Q, SE-0200R, SE-0200X",10480994.04,3830385.71,DDC,DEP,V0411
HWM2025,"HW-0001 , HW-0001M, HW-0200 , HW-0200 , HW-0944 , HW-0944 , HW-D102 , HW-M002 , TF-0002 , TF-0502",94210388.80,2775007.48,DDC,DOT,V0216 V0490
MED-667,"EP-0007 , SE-0002M, WM-0001 , WM-0006",15893000.00,71319.40,DDC,DOT,V0412
HL82BRKLN,HL-0082,56859978.00,25195283.96,DDC,DOHMH,V0009 V0432
HWHARPER,HW-0003,137650980.59,12271267.98,DDC,DOT,V0877 V0905 V0426
PO141-40P,PO-0141,91753164.99,84077328.63,DDC,NYPD,V0203 V0552 V0303
CS-NC-BAF,WP-0169,69829782.00,3911927.63,DDC,DEP,V0602 V0076
LNC4WLEX,"LN-0008 , LN-D004 , LN-D008 , LN-X001",11660242.33,2061323.46,DDC,NYPL,V0287 V0475
QED1059,WM-0001,25123837.09,14491928.33,DDC,DEP,V0187 V0002
MED669,"EP-0007 , WM-0001 , WM-0944",123482701.59,12548931.75,DDC,DEP,V0581 V0274
RED-388,WM-0001,11789053.95,9902677.22,DDC,DEP,V0289 V0008 V0216
HED-581,"WM-0001 , WM-0944",21373521.47,2681424.05,DDC,DEP,V0122 V0371 V0819
SANDRESM1,"P -0508 , PU-0100 , SE-0002M, TF-0002",1644144729.23,1041276907.98,DDC,DPR,V0247
SANDRESM1,"P -0508 , PU-0100 , SE-0002M, TF-0002",1644144729.23,1041276907.98,DDC,DPR,V0247
PV143INFR,"PV-0N143, PV-DN143, PV-I001 , PV-MN143",4127513.71,865839.62,DDC,DCLA,V0352 V0351
HWK779W,"HW-0001K, HW-0779 , TF-0002",18963211.15,16824096.18,DDC,DOT,V0027
E17-0006,PU-0025,6665384.19,5202582.13,DDC,DCAS,V0499 V0082 V0045
E16-0003,"PU-0025 , PU-0025",7355170.59,4783373.53,DDC,DCAS,V0776 V0187
E16-0002,"PU-0025 , PU-0025",7517625.86,6542651.66,DDC,DCAS,V0526 V0144
HWK639WB,HW-0001K,15385394.00,662084.83,DDC,DOT,V0312 V0653
LNEM12MLB,"LN-0008 , LN-I001",1898881.50,1738728.32,DDC,NYPL,V0572 V0351
LQARVEXPN,"LQ-0122 , LQ-D122 , LQ-Q122",26991076.23,7227436.17,DDC,QPL,V0098 V0340
SER200251,"HW-0200 , HW-0200 , SE-0002R, SE-0200R, TF-0002 , WM-0001",23014631.41,16703510.86,DDC,DEP,V0649
LQSARENOV,"LQ-0122 , LQ-D001 , LQ-D122 , LQ-Q122",12234000.00,66444.24,DDC,QPL,V0187 V0169
HH115REGX,HH-0115,22063077.14,20654754.64,DDC,DHS,V0057 V0351 V0187
LNEA13HGR,"LN-0008 , LN-0101X, LN-D008 , LN-M001",6923658.38,1214483.85,DDC,NYPL,V0207 V0515
HR25FACA4,HR-0025,16906881.00,1930419.19,DDC,HRA,V0487
HH112PJFC,HH-0112,35378054.81,2644085.28,DDC,DHS,V0490 V0216
LQSEHVAC,"LQ-0122 , LQ-D122 , LQ-Q122",3209458.90,2746595.27,DDC,QBPL,V0247
HBPED800Q,"P -0245Q, P -0245Q, P -1018 , P -1018 , TF-0002",60457994.84,16367101.69,DDC,DPR,V0035 V0237 V0567
QED1062,WM-0001,2012132.59,154283.12,DDC,DPR,V0071
SANDY4-30,P -1018,1681772.00,290922.01,DDC,DPR,V0312
SANDY4-31,P -1018,443763.95,283763.95,DDC,DPR,V0749
HD-161DPL,HD-0161,18576352.11,3483420.40,DDC,HPD,V0620
PW29380FC,PW-0293,52086148.16,2559828.55,DDC,DCAS,V0203 V0122
LQFLELV,"LQ-0122 , LQ-D122 , LQ-Q122",11145954.54,10523172.70,DDC,QBPL,V0622 V0045 V0115
PW348-73,PW-0348,21573823.00,17671113.13,DDC,DCAS,V0208 V0424 V0150
LBC13BPRF,"LB-0104 , LB-D104",31897102.25,4319499.63,DDC,BPL,V0508
HWS2021XM,"HW-0200 , P -1331",5098138.59,3579601.34,DDC,DOT,V0877 V0009
HWS2023X,"HW-0200 , HW-0200 , P -1018",7425076.49,2908934.25,DDC,DOT,V0974 V0671
HWS2023M,"HW-0200 , P -1018",7590267.43,5630942.96,DDC,DOT,V0334 V0162
HWP2024S,HW-0200,8586356.05,2158576.23,DDC,DOT,V0026
LNCA13GBR,"LN-0008 , LN-D008",9433407.80,1341570.62,DDC,NYPL,V0651
LNEA08MHV,"LN-0008 , LN-0101M",7974878.24,6296219.21,DDC,NYPL,V0840 V0856 V0574
GQTI03-23,WP-0169,22864041.75,16663130.44,DDC,DEP,V0142 V0216 V0613
PW77GOWAN,,3733074.25,3053469.25,DDC,DCAS,V0130 V0750 V0763
LBM16GSFC,LB-0104,2710660.64,2730864.10,DDC,BPL,V0189
GKOH15-01,"EP-0007 , HW-0001K, SE-0944 , WP-0169 , WP-0170",104155737.92,11397374.13,DDC,DEP,V0277
GKOH15-02,WP-0169,51746188.78,33280490.87,DDC,DEP,V0009
GKOH15-03,"EP-0007 , SE-0944 , WP-0169 , WP-0170",108111182.82,20932334.73,DDC,DEP,V0541 V0537 V0411
GKOH15-04,"EP-0007 , WP-0169 , WP-0170",127266157.00,9831823.72,DDC,DEP,V0712 V0146
HWQ1196,"HW-0001Q, TF-0502",8786560.00,828408.97,DDC,DEP,V0491 V0026 V0877
SEQ-SACBA,SE-0005,2870586.00,869599.16,DDC,DEP,V0289
SEK20070,SE-0200K,10447712.02,8701402.02,DDC,DEP,V0089
C75EWAMKC,C -0075,22726280.00,22307895.13,DDC,DOC,V0056
SEK20067,"EP-0007 , HW-0200 , SE-0004 , TF-0002",43163579.58,38408910.43,DDC,DEP,V0964
LQHIHVAC,,307805.00,307324.18,DDC,QPL,V0208
LQHIROOF,"LQ-0122 , LQ-D122",3539002.42,3461812.97,DDC,QPL,V0877 V0209 V0708
HWQ1201,"HW-0001Q, HW-D103 , HW-Q001 , TF-0002",15989751.17,2414892.67,DDC,DOT,V0487 V0026 V0216
LBC10CDHC,"LB-0104 , LB-D104",4244782.32,3465295.46,DDC,BPL,V0085
LBM13LDHC,"LB-0104 , LB-D104",5004698.56,4823299.83,DDC,BPL,V0334 V0006
LBM13CGHC,"LB-0104 , LB-D104",8394532.08,7277238.52,DDC,BPL,V0565
LQD122RO2,"LQ-0122 , LQ-D122 , LQ-I001",3847816.35,1431512.30,DDC,QPL,V0540
LBK15BDHC,"LB-0104 , LB-K001",5309093.43,4173049.07,DDC,BPL,V0291 V0086 V0209
HWQ100SBB,"HW-1684 , HW-Q001 , TF-0502",56877898.69,4300784.78,DDC,DOT,V0374 V0208 V0173
QED1040B,"SE-0002Q, WM-0001",19513000.00,638000.00,DDC,DOT,V0074
MED-645,WM-0001,22738171.62,14155359.82,DDC,DEP,V0035 V0096 V0248
HH115DSFA,HH-0115,5068729.52,2450595.60,DDC,DHS,V0449 V0815 V0354
SE-811,"HW-0001Q, SE-0002Q, SE-0200Q, SE-0200Q, TF-0002 , WM-0001",74695382.28,58568723.87,DDC,DEP,V0059 V0775 V0621
BBJ-Q,C -0114,4474638690.85,235524193.71,DDC,DEP,V0057
SANDTWOBR,"PU-0100 , TF-0002",460685477.69,246040825.05,DDC,MOR,V0426 V0189
HWP20KRC,HW-0200,8557761.00,1247527.45,DDC,DOT,V0695
HWP2020KC,"HW-0200 , HW-0944 , TF-0002 , TF-0502",21359623.76,5463504.97,DDC,DOT,V0130 V0301
RED-386,WM-0001,10454511.80,6672823.90,DDC,DEP,V0183 V0074 V0449
SANDRESM2,"PU-0100 , SE-0002M, TF-0002",192477509.94,178990401.52,DDC,DPR,V0150
PW357FIRE,"PW-0293 , PW-0293",58595965.48,10721693.75,DDC,DCAS,V0589
PWHLDGFND,PW-0293,2936000.00,0.00,DDC,DCAS,V0557 V0877
HH112BLFS,HH-0112,29012507.21,1720143.86,DDC,DHS,V0043
HH112BVFA,HH-0112,6025911.76,815371.78,DDC,DHS,V0425 V0247
HH112FBFS,HH-0112,6271413.97,693748.70,DDC,DHS,V0086 V0189
HH112KEFA,HH-0112,4051273.73,1050292.72,DDC,DHS,V0231
HH112CTFS,HH-0112,3079495.00,511261.14,DDC,DHS,V0026 V0502 V0403
HH112CWFR,HH-0112,2615178.95,2555804.15,DDC,DHS,V0082
PW293QBLV,PW-0293,13332215.35,12058772.04,DDC,DCAS,V0476
HH115JCFB,HH-0115,3315385.65,981256.57,DDC,DHS,V0518 V0324
HH115SRFA,HH-0115,1322855.02,1216220.37,DDC,DHS,V0122 V0086 V0035
CT2-INTER,WM-0105,15437965.57,13758611.94,DDC,DEP,V0247 V0877
MED-619,"SE-0002M, TF-0502 , WM-0001 , WM-0006",28604983.18,2890698.17,DDC,DEP,V0514
HWP21KRC,"HW-0200 , HW-0944 , SE-0200K, SE-0200R, TF-0002 , TF-0502 , WM-0001 , WM-0001",42556988.00,1999493.17,DDC,DOT,V0251 V0155 V0057
HWP2021TA,"HW-0200 , HW-0944 , TF-0002",8072654.00,1841469.89,DDC,DOT,V0274 V0279 V0208
HWP2021LM,"HW-0200 , HW-0944 , TF-0002 , TF-0502",11147484.00,2310461.93,DDC,DOT,V0828 V0485 V0045
HWP21MXQC,"HW-0200 , HW-0944",9890567.00,1627668.03,DDC,DOT,V0012 V0183
HWP21KQC,"HW-0200 , HW-0944",8688050.00,1300651.60,DDC,DOT,V0535 V0072
SEQ200558,"HW-0200 , SE-0002Q, SE-0200Q, WM-0001",15512426.85,11719763.72,DDC,DEP,V0274 V0602
SE-842A1,"HW-0001Q, SE-0200Q, TF-0502",119394996.20,64548903.66,DDC,DEP,V0633 V0926 V0002
HWR669C,"HW-0001R, HW-0061 , HW-0200 , HW-0669 , SE-0002R, SE-0200R, TF-0502 , WM-0001",90384692.56,75318044.56,DDC,"DOT, DEP",V0006
HWQ1206,HW-0001Q,12677332.00,813279.05,DDC,DEP,V0026 V0203 V0755
SEQ200605,"SE-0002Q, SE-0200Q, WM-0001",9118000.00,784000.00,DDC,DEP,V0476 V0169
HH112HSFA,HH-0112,7470769.68,1085508.94,DDC,DHS,V0134
PW348-72,PW-0348,23220000.00,11373731.37,DDC,DCAS,V0056 V0113
LNCL15CAS,"LN-0008 , LN-D004 , LN-D008",18348296.25,3476826.75,DDC,NYPL,V0247 V0599
CMERECORD,HL-0083,7872250.00,1526537.93,DDC,DOHMH,V0840 V0523 V0542
PW77417DA,"PW-0077 , PW-0293",10673221.14,9384658.02,DDC,DCAS,V0958 V0846 V0767
HWM10INWD,HW-0001,29758558.00,1000000.00,DDC,DOT,V0484 V0690 V0652
SEN20008,"SE-0002M, WM-0001",8221000.00,101000.00,DDC,DOT,V0793 V0485 V0026
BED833,WM-0001,3295485.44,2178938.95,DDC,DOT,V0485
HWK2048,"HW-0001K, HW-0200 , TF-0002",10758871.84,3491101.21,DDC,DOT,V0443
CO281TOIL,"CO-0264 , CO-0281",15483769.76,14090940.66,DDC,DCAS,V0329
HH112KELC,HH-0112,12905749.78,1839190.17,DDC,DHS,V0443 V0365 V0562
LQLAROOF,"LQ-0122 , LQ-D122",2519888.25,2484137.01,DDC,QPL,V0476 V0652
HWMMLEXAV,"HW-0001M, HW-0944",26842704.41,8775204.76,DDC,DOT,V0219 V0515 V0418
MED678,WM-0001,11176944.85,6398196.64,DDC,DOT,V0209 V0169 V0169
PS-349,WP-0269,27063301.44,5579880.87,DDC,DEP,V0443 V0569 V0562
CO277FA,"CO-0264 , CO-0277",14354801.73,1010364.35,DDC,DCAS,V0974
E17-0001,"PU-0025 , PU-0025",14387306.41,7052289.32,DDC,DCAS,V0782 V0604
CO283TOIL,CO-0283,16336720.52,3860192.27,DDC,DCAS,V0144 V0566 V0086
CO283WT,"CO-0264 , CO-0283",6785429.02,5402123.11,DDC,DCAS,V0203 V0155 V0352
CO285FIRE,"CO-0264 , CO-0285",25993265.91,6113240.78,DDC,DCAS,V0056
HAM18MHCC,"HA-0001 , HR-0025",8723911.95,7214171.65,DDC,NYCHA,V0239
CO301LL,"CO-0264 , CO-0301 , PW-0077",10563676.49,9058930.13,DDC,DCAS,V0208 V0877
CO301PD,"CO-0264 , CO-0301 , PW-0077",8436586.18,7257070.71,DDC,DCAS,V0006
HAM17GHSE,"HA-0001 , HA-D001 , HA-K001 , HD-I001",22774250.95,14326973.63,DDC,HPD,V0274 V0931 V0074
LBC16MD2F,"LB-0104 , LB-D104",9690811.72,1379234.44,DDC,BPL,V0194
LNEA13MHU,"LN-0008 , LN-0101M, LN-D008",5065072.98,4202768.27,DDC,NYPL,V0169
LNCA14MBG,"LN-0008 , LN-0101M",4024616.89,3723187.61,DDC,NYPL,V0877 V0191
HWPEDSF4,HW-0988,25145754.91,20745837.74,DDC,DOT,V0411
PV241EXTR,"PV-0241 , PV-0467 , PV-I001",6926495.20,2885934.00,DDC,DCLA,V0443 V0155
HED-562,"EP-0007 , SE-0002X, TF-0002 , WM-0001 , WM-0006 , WM-0006 , WM-0944",59364512.93,3450051.83,DDC,DEP,V0981
SANDBOMB,"PO-0079 , PU-0025",31643094.30,21371276.52,DDC,NYPD,V0585 V0289 V0144
HH112FWFA,HH-0112,14411352.45,1345163.59,DDC,DHS,V0594 V0674 V0904
PV272EDUC,"PU-0025 , PV-0272 , PV-D272 , PV-Q272",38446225.44,6331712.20,DDC,DCLA,V0258 V0364 V0756
HH112SWFA,HH-0112,2859027.44,1702479.79,DDC,DHS,V0174 V0122 V0026
HH115JCFS,HH-0115,2368919.60,2302367.62,DDC,DHS,V0570 V0274
HH115LFAU,"HH-0112 , HH-0112 , HH-0115",2463394.65,373667.05,DDC,DHS,V0289 V0122
HBFDR14BP,"P -0508 , P -0508",182992438.78,2876556.74,DDC,DOT,V0425
LQDL-NEW,"LQ-0122 , LQ-D122 , LQ-Q122 , PU-0025",41985077.48,3308863.85,DDC,QPL,V0544 V0411 V0183
LQQ122-RG,"LQ-0122 , LQ-D122 , LQ-Q122",45723483.68,7827481.68,DDC,QPL,V0248 V0086 V0562
SEQNS005,"SE-0002Q, SE-0200Q, WM-0001",26600000.00,1600000.00,DDC,DEP,V0245 V0526 V0012
SEQNS004,"HW-0200 , SE-0002Q, SE-0200Q, WM-0001",23700372.11,18406347.65,DDC,DEP,V0448 V0411
SER200247,"SE-0002R, SE-0200R, WM-0001 , WM-0006",46265576.15,324503.17,DDC,DEP,V0134 V0487
LBM17NUOH,"LB-0104 , LB-D104",26418478.30,1834565.04,DDC,BPL,V0146
PV385RLP3,PV-0N385,1580768.00,1179874.60,DDC,DCLA,V0411
CO304REHB,CO-0304,67847525.85,5089007.68,DDC,DCAS,V0208
HWMNYPL,"HW-0001M, HW-0200 , HW-0200 , TF-0002 , TF-0502",10354541.23,955442.62,DDC,DOT,V0216 V0122 V0440
SER20079,"SE-0002R, SE-0200R, WM-0001",16987990.86,14407064.98,DDC,DEP,V0216 V0251
GI-BX-PP,"WP-0169 , WP-0170",57151072.00,5325960.85,DDC,DEP,V0577
PV274KITR,"PV-0274 , PV-D274 , PV-D467 , PV-Q274 , PV-Q467",6863339.83,4033386.24,DDC,DCLA,V0822
LNCA13HAM,"LN-0008 , LN-D008 , LN-I001 , PU-0025",19904391.06,15076959.74,DDC,NYPL,V0122
BED-830,"SE-0002K, WM-0001",2588000.00,276044.46,DDC,DOT,V0130
HWD007K03,"HW-0001K, HW-D101 , HW-K005",18591485.67,2390950.61,DDC,DOT,V0130
BED-785B,"SE-0002K, WM-0001",7835791.30,5520727.10,DDC,DOT,V0274
HWD10105A,"HW-0001K, HW-0001Q",36662443.37,19530667.87,DDC,DOT,V0034
HWKDTBK,HW-0001K,10718700.00,974703.20,DDC,DOT,V0037
HWPR20K2,HW-0200,14407472.57,13885322.40,DDC,DOT,V0773 V0026 V0208
HWPR20K3,HW-0200,12426451.51,10166710.10,DDC,DOT,V0696 V0312 V0247
HWPR22MC,"HW-0200 , HW-0944 , TF-0001",17758492.00,1377639.10,DDC,DOT,V0528 V0139
HWPR22KRC,"HW-0200 , HW-0944 , TF-0001",21056160.00,1263948.00,DDC,DOT,V0520 V0126 V0035
HWPR21KR,HW-0200,17915624.55,14976869.72,DDC,DOT,V0604 V0120
HWPEDSF5,"HW-0001K, HW-0001X, HW-D102 , SE-0002M, TF-0002",28545029.76,24251296.77,DDC,DOT,V0189 V0452 V0155
HWCSCHPQN,"HW-0200 , HW-0944 , HW-0988 , HW-D103 , HW-D105 , HW-Q001 , TF-0002 , TF-0502",33273512.99,2824401.01,DDC,DOT,V0935 V0085 V0357
HWK1673,HW-0001K,29938195.00,886325.51,DDC,DOT,V0602 V0539
HWX710A,"HW-0001X, HW-0200 , HW-0200 , HW-0710 , HW-0944 , HW-1684 , TF-0002 , TF-0002 , TF-0502 , WM-0001 , WM-0006",146689505.99,142900294.58,DDC,DOT,V0189 V0066
SEX002247,,4344615.06,4344615.06,DDC,DOT,V0247
LNMNA08LS,"LN-0008 , LN-0101X, LN-D003 , LN-D008",7375620.90,7064504.58,DDC,NYPL,V0411 V0562
HWQ1187,"HW-0001Q, HW-0061",44686055.86,1359262.73,DDC,DOT,V0289 V0093 V0035
SEQ200595,"SE-0002Q, SE-0200Q, WM-0001",550000.00,0.00,DDC,DOT,V0285 V0245
